word,n_morph
утыкаться,4
утыкаться,4
утюг,1
утюжение,2
утюженный,2
утюженый,2
утюжить,2
утюжиться,3
утюжка,2
утюжок,2
утя-утя,1
утягивать,3
утягиваться,4
утяжеление,4
утяжеленный,4
утяжелитель,5
утяжелить,4
утяжелиться,5
утяжелять,4
утяжеляться,5
утяжка,3
утянутый,4
утянуть,3
утятина,3
утятник,3
утятница,3
уха,1
ухаб,1
ухабина,2
ухабистый,2
ухажер,3
ухаживание,4
ухаживать,3
уханье,3
ухарский,2
ухарство,2
ухарствовать,3
ухарь,1
ухать,2
ухаться,3
ухват,2
ухватистый,3
ухватить,3
ухватиться,4
ухватка,3
ухватливый,3
ухватывать,3
ухватываться,4
ухваченный,3
ухитить,2
ухититься,3
ухитриться,4
ухитряться,4
ухиченный,2
ухичивать,2
ухичиваться,3
ухищрение,2
ухищренный,2
ухищряться,3
ухлестанный,4
ухлестать,3
ухлестнутый,4
ухлестнуть,3
ухлестывать,3
ухлестываться,4
ухлопанный,4
ухлопать,3
ухлопывать,3
ухлопываться,4
ухмылка,2
ухмыльнуться,3
ухмыляться,3
ухнутый,3
ухнуть,2
ухнуться,3
ухо,1
уховертка,4
уход,2
уходить,3
уходиться,4
уходящий,3
ухоженный,3
ухожь,2
ухолить,3
ухороненный,3
ухоронить,3
ухорониться,4
ухочистка,4
ухудшать,3
ухудшаться,4
ухудшение,3
ухудшенный,3
ухудшить,3
ухудшиться,4
уцелеть,3
уцененный,3
уценивать,3
уцениваться,4
уценить,3
уцениться,4
уценка,3
уцепить,3
уцепиться,4
уцепленный,3
уцеплять,3
уцепляться,4
участвовать,2
участвующий,3
участие,2
участить,3
участиться,4
участковый,2
участливость,3
участливый,2
участник,2
